\# boa_stats: type,map,start_q,n,boa_exp_sum,boa_gen_sum,boa_sol_sum,setup_time_sum
# bcp_stats: type,map,start_q,ord_i,zone_i,piv_i,exp_sum,gen_sum,prune_sum,time_sum,bbar1_sum,bbar2_sum,solved,timed_out,n,error_sum,error_n
boa_stats,NY,0,4,677952,958829,310,309.7750
bcp_stats,NY,5,6,1,3,33472,53674,62390,4.703000,4.10028309,2.72588502,5,0,5,0.0000000000,5
bcp_stats,NY,5,6,1,4,31471,50461,58262,4.468000,5.00000000,2.50000000,5,0,5,0.0000000000,5
bcp_stats,NY,5,6,2,0,41083,66066,79130,6.039000,3.75000000,5.00000000,5,0,5,0.0000000000,5
bcp_stats,NY,5,6,2,1,39062,62888,74670,5.610000,3.84327487,4.54457403,5,0,5,0.0000000000,5
bcp_stats,NY,5,6,2,2,37839,60984,71685,5.627000,4.11500966,4.14426487,5,0,5,0.0000000000,5
bcp_stats,NY,5,6,2,3,37087,59763,69968,5.237000,4.55014155,3.86294251,5,0,5,0.0000000000,5
bcp_stats,NY,5,6,2,4,35871,57664,67502,5.186000,5.00000000,3.75000000,5,0,5,0.0000000000,5
bcp_stats,NY,5,6,3,0,39579,63876,75357,5.788000,5.00000000,5.00000000,5,0,5,0.0000000000,5
boa_stats,NY,10,5,2020214,2859599,1231,579.9050
bcp_stats,NY,10,0,0,0,2833,5596,3371,0.405000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,0,1,119293,208831,196583,13.026000,1.60281938,3.54176365,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,0,2,313447,479136,601476,41.632000,2.55663190,2.50669487,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,0,3,492135,735631,973744,72.253000,3.71046331,1.71629589,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,0,4,568351,808017,1128979,79.543000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,1,0,2833,5671,3296,0.286000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,1,1,76390,137273,116753,7.924000,2.73521292,4.02784244,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,1,2,182706,306834,319770,21.893000,3.37108793,3.33779658,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,1,3,209201,343039,378438,25.701000,4.14030888,2.81086393,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,1,4,279339,451631,510079,36.625000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,2,0,2833,5681,3286,0.254000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,2,1,43184,86229,58941,4.033000,3.86760646,4.51392122,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,2,2,79073,141707,120743,8.181000,4.18554397,4.16889829,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,2,3,95851,168964,154323,10.233000,4.57015444,3.90543196,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,2,4,103824,181783,169899,11.269000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,0,3,0,2833,5684,3283,0.223000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,0,0,363282,426276,783527,35.691000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,0,1,349126,421272,743432,36.324000,1.60281938,3.54176365,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,0,2,443276,545823,933849,50.976000,2.55663190,2.50669487,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,0,3,103804,147843,185290,12.622000,3.71046331,1.71629589,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,0,4,2253,4032,2568,0.236000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,1,0,373588,456327,791972,42.080000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,1,1,366337,440488,764049,40.485000,2.73521292,4.02784244,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,1,2,176266,244121,328919,21.557000,3.37108793,3.33779658,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,1,3,70179,105217,108724,7.742000,4.14030888,2.81086393,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,1,4,2253,4035,2565,0.260000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,2,0,93678,136426,160090,11.092000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,2,1,92870,136248,158184,10.677000,3.86760646,4.51392122,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,2,2,49499,75605,73418,4.838000,4.18554397,4.16889829,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,2,3,68104,100015,106203,7.346000,4.57015444,3.90543196,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,2,4,2253,4035,2565,0.200000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,1,3,0,2253,4035,2565,0.144000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,0,0,2833,5596,3371,0.205000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,0,1,119293,208831,196583,13.098000,1.60281938,3.54176365,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,0,2,504787,638838,1068282,58.916000,2.55663190,2.50669487,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,0,3,103804,147843,185290,11.976000,3.71046331,1.71629589,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,0,4,2253,4032,2568,0.088000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,1,0,2833,5671,3296,0.233000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,1,1,76390,137273,116753,7.889000,2.73521292,4.02784244,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,1,2,188902,283930,339567,21.968000,3.37108793,3.33779658,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,1,3,70179,105217,108724,7.308000,4.14030888,2.81086393,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,1,4,2253,4035,2565,0.089000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,2,0,2833,5681,3286,0.235000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,2,1,43184,86229,58941,3.979000,3.86760646,4.51392122,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,2,2,62833,105298,92142,6.052000,4.18554397,4.16889829,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,2,3,68104,100015,106203,6.839000,4.57015444,3.90543196,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,2,4,2253,4035,2565,0.089000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,2,3,0,2833,5684,3283,0.128000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,0,0,3185,8867,1189,0.989000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,0,1,147205,460271,167168,35.835000,1.60281938,3.54176365,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,0,2,1540758,4932198,1579107,642.485000,2.55663190,2.50669487,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,0,3,131833,374363,193861,33.133000,3.71046331,1.71629589,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,0,4,2657,7113,789,0.275000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,1,0,3448,9667,1120,0.316000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,1,1,92584,286678,86335,19.051000,2.73521292,4.02784244,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,1,2,142822,434824,163228,32.748000,3.37108793,3.33779658,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,1,3,123781,361752,139078,25.494000,4.14030888,2.81086393,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,1,4,3137,8551,815,0.285000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,2,0,3631,10381,972,0.367000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,2,1,53638,170856,30301,8.985000,3.86760646,4.51392122,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,2,2,98569,304541,92918,20.387000,4.18554397,4.16889829,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,2,3,92824,278085,93055,18.436000,4.57015444,3.90543196,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,2,4,3816,10840,884,0.335000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,3,3,0,4679,13031,1393,0.453000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,0,0,667990,1739054,1153837,173.205000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,0,1,2159661,6092207,3616370,772.706000,1.60281938,3.54176365,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,0,2,2452890,6771395,4217514,924.373000,2.55663190,2.50669487,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,0,3,2503747,6931205,4275710,948.187000,3.71046331,1.71629589,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,0,4,9969430,22502751,18523507,5843.211000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,1,0,2452536,6756609,4230619,912.954000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,1,1,2452912,6758599,4230383,916.801000,2.73521292,4.02784244,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,1,2,2452722,6793635,4194435,950.433000,3.37108793,3.33779658,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,1,3,2452722,6795170,4192900,913.526000,4.14030888,2.81086393,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,1,4,2452722,6795596,4192474,956.991000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,2,0,2452722,6794683,4193387,913.899000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,2,1,2452722,6794735,4193335,929.787000,3.86760646,4.51392122,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,2,2,2452722,6795617,4192453,910.504000,4.18554397,4.16889829,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,2,3,2452722,6795918,4192152,917.547000,4.57015444,3.90543196,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,2,4,2452722,6796204,4191866,917.127000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,4,3,0,2452722,6796206,4191864,915.404000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,0,0,7828110,20043279,14303387,5535.985000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,0,1,12995230,24586655,30069473,7188.071000,1.60281938,3.54176365,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,0,2,22268222,37015634,41789007,10018.980000,2.55663190,2.50669487,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,0,3,27689413,42567396,55020005,14604.451000,3.71046331,1.71629589,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,0,4,22655573,39236763,44780411,14831.348000,5.00000000,1.25000000,4,0,5,0.0000000000,0
bcp_stats,NY,10,5,1,0,13557305,25845313,25663378,6471.690000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,1,1,14197251,26744160,26657193,6596.485000,2.73521292,4.02784244,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,1,2,24641338,42368572,46795545,13802.050000,3.37108793,3.33779658,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,1,3,31448399,49461674,60390528,16335.417000,4.14030888,2.81086393,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,1,4,34995868,53389221,67229142,17818.196000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,2,0,22043598,39947436,41142555,12683.143000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,2,1,21758196,39646399,40595590,12371.312000,3.86760646,4.51392122,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,2,2,30382465,48662871,58600743,15817.324000,4.18554397,4.16889829,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,2,3,30946168,49222425,59322755,16181.283000,4.57015444,3.90543196,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,2,4,34426860,52768369,65677665,17515.766000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,5,3,0,34426860,52768389,65677645,17465.113000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,10,6,0,0,23407,33192,43519,16.437000,1.25000000,5.00000000,5,0,5,0.0064625278,5
bcp_stats,NY,10,6,0,1,23458,32573,44863,13.376000,1.60281938,3.54176365,5,0,5,0.0338147181,5
bcp_stats,NY,10,6,0,2,25482,37242,47476,14.410000,2.55663190,2.50669487,4,0,5,0.0000000000,4
bcp_stats,NY,10,6,0,3,25003,36639,46463,7.111000,3.71046331,1.71629589,4,0,5,0.0083609490,4
bcp_stats,NY,10,6,0,4,18597,28623,30259,3.450000,5.00000000,1.25000000,5,0,5,0.0000000000,5
bcp_stats,NY,10,6,1,0,29293,43398,54958,15.411000,2.50000000,5.00000000,5,0,5,0.0000000000,5
bcp_stats,NY,10,6,1,1,27901,41229,51679,15.938000,2.73521292,4.02784244,5,0,5,0.0169517119,5
bcp_stats,NY,10,6,1,2,28576,42838,53404,19.400000,3.37108793,3.33779658,5,0,5,0.0000000000,5
bcp_stats,NY,10,6,1,3,30457,45167,57452,17.003000,4.14030888,2.81086393,5,0,5,0.0434211615,5
bcp_stats,NY,10,6,1,4,20481,31583,33835,14.192000,5.00000000,2.50000000,5,0,5,0.0000000000,5
bcp_stats,NY,10,6,2,0,32721,49414,62023,23.962000,3.75000000,5.00000000,5,0,5,0.0177513018,5
bcp_stats,NY,10,6,2,1,32162,48508,60769,23.660000,3.86760646,4.51392122,5,0,5,0.0251461742,5
bcp_stats,NY,10,6,2,2,33288,50018,63069,16.246000,4.18554397,4.16889829,5,0,5,0.0156369008,5
bcp_stats,NY,10,6,2,3,22957,35478,39307,14.754000,4.57015444,3.90543196,5,0,5,0.0051332032,5
bcp_stats,NY,10,6,2,4,22190,34414,37827,14.420000,5.00000000,3.75000000,5,0,5,0.0000000000,5
bcp_stats,NY,10,6,3,0,24741,38561,43128,14.911000,5.00000000,5.00000000,5,0,5,0.0000000000,5
boa_stats,NY,15,5,1012258,1466471,786,390.3960
bcp_stats,NY,15,0,0,0,2376,4966,2835,0.292000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,0,1,79614,133186,153008,8.184000,1.79714715,3.58228825,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,0,2,299993,450460,622470,38.184000,2.37466251,2.35853473,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,0,3,182834,265554,373841,20.982000,3.63817573,1.61898532,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,0,4,162472,238033,329241,18.225000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,1,0,2376,4976,2825,0.198000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,1,1,51246,80699,99077,5.177000,2.86476477,4.05485884,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,1,2,132783,216703,266253,15.053000,3.24977500,3.23902315,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,1,3,176902,275146,359597,20.342000,4.09211715,2.74599022,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,1,4,188487,285854,388327,21.724000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,2,0,2376,4977,2824,0.198000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,2,1,48296,72442,96190,4.926000,3.93238238,4.52742942,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,2,2,50289,78894,97492,5.416000,4.12488750,4.11951158,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,2,3,61847,102059,116727,6.250000,4.54605858,3.87299511,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,2,4,54516,91660,101745,5.916000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,0,3,0,2376,4977,2824,0.190000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,0,0,115885,149223,254079,12.211000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,0,1,118958,162455,246566,13.167000,1.79714715,3.58228825,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,0,2,79443,114871,151438,9.085000,2.37466251,2.35853473,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,0,3,35646,57448,61315,4.221000,3.63817573,1.61898532,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,0,4,1867,3210,2181,0.166000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,1,0,100749,142846,204681,11.853000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,1,1,88622,130045,172230,10.798000,2.86476477,4.05485884,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,1,2,38072,60227,69189,4.403000,3.24977500,3.23902315,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,1,3,16806,27577,26094,1.748000,4.09211715,2.74599022,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,1,4,1867,3210,2181,0.174000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,2,0,42790,68007,71945,4.743000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,2,1,28740,47177,47293,3.212000,3.93238238,4.52742942,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,2,2,18520,30751,28857,1.936000,4.12488750,4.11951158,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,2,3,15575,25903,22713,1.559000,4.54605858,3.87299511,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,2,4,1867,3210,2181,0.162000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,1,3,0,1867,3210,2181,0.121000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,0,0,2376,4966,2835,0.167000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,0,1,79614,133186,153008,8.113000,1.79714715,3.58228825,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,0,2,239599,362384,490158,31.400000,2.37466251,2.35853473,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,0,3,35646,57448,61315,3.953000,3.63817573,1.61898532,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,0,4,1867,3210,2181,0.072000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,1,0,2376,4976,2825,0.161000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,1,1,51246,80699,99077,4.984000,2.86476477,4.05485884,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,1,2,119524,197968,232221,13.406000,3.24977500,3.23902315,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,1,3,16806,27577,26094,1.527000,4.09211715,2.74599022,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,1,4,1867,3210,2181,0.068000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,2,0,2376,4977,2824,0.178000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,2,1,48296,72442,96190,4.892000,3.93238238,4.52742942,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,2,2,26724,47795,42082,2.453000,4.12488750,4.11951158,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,2,3,15575,25903,22713,1.328000,4.54605858,3.87299511,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,2,4,1867,3210,2181,0.074000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,2,3,0,2376,4977,2824,0.108000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,0,0,2610,7464,980,0.594000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,0,1,83939,260015,117509,18.671000,1.79714715,3.58228825,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,0,2,134175,409388,221959,35.414000,2.37466251,2.35853473,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,0,3,41747,125214,58027,9.179000,3.63817573,1.61898532,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,0,4,2355,6212,675,0.221000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,1,0,2948,8481,932,0.280000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,1,1,52025,159449,76451,11.099000,2.86476477,4.05485884,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,1,2,66767,216000,73794,14.867000,3.24977500,3.23902315,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,1,3,54931,171147,59761,11.504000,4.09211715,2.74599022,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,1,4,2830,7753,692,0.245000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,2,0,3443,9980,868,0.361000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,2,1,6431,19589,3339,0.817000,3.93238238,4.52742942,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,2,2,18184,57091,13932,2.882000,4.12488750,4.11951158,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,2,3,26866,84782,20605,4.631000,4.54605858,3.87299511,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,2,4,3354,9433,784,0.308000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,3,3,0,4175,11623,1365,0.423000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,0,0,142134,426707,241072,36.046000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,0,1,173640,554173,262838,44.594000,1.79714715,3.58228825,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,0,2,173640,562226,254785,45.148000,2.37466251,2.35853473,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,0,3,158705,506744,235764,38.884000,3.63817573,1.61898532,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,0,4,140522,451715,202484,35.004000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,1,0,173088,550151,264982,43.798000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,1,1,173640,562944,254067,43.971000,2.86476477,4.05485884,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,1,2,173640,563089,253922,44.218000,3.24977500,3.23902315,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,1,3,173640,562471,254540,45.112000,4.09211715,2.74599022,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,1,4,166347,530169,250355,42.145000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,2,0,173640,563177,253834,44.583000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,2,1,173640,563186,253825,46.424000,3.93238238,4.52742942,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,2,2,173640,563199,253812,46.402000,4.12488750,4.11951158,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,2,3,173640,563228,253783,47.924000,4.54605858,3.87299511,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,2,4,173640,563231,253780,45.818000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,4,3,0,173640,563234,253777,46.691000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,0,0,236713,713610,424643,74.760000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,0,1,297841,936709,509439,101.835000,1.79714715,3.58228825,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,0,2,327855,1091084,475867,112.995000,2.37466251,2.35853473,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,0,3,254145,821212,412364,83.638000,3.63817573,1.61898532,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,0,4,218629,700657,359805,69.918000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,1,0,318517,1060413,464298,107.630000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,1,1,330950,1104023,478904,110.188000,2.86476477,4.05485884,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,1,2,316489,1060253,451845,105.375000,3.24977500,3.23902315,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,1,3,311367,1043816,443202,104.655000,4.09211715,2.74599022,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,1,4,309004,1033829,439689,103.818000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,2,0,331411,1106142,479031,109.842000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,2,1,312456,1048564,444035,106.632000,3.93238238,4.52742942,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,2,2,312456,1048566,444033,107.279000,4.12488750,4.11951158,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,2,3,312398,1048283,444083,107.139000,4.54605858,3.87299511,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,2,4,312218,1047406,444050,105.744000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,5,3,0,312456,1048626,443973,106.969000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,NY,15,6,0,0,25701,38199,50121,3.031000,1.25000000,5.00000000,5,0,5,0.0079440512,5
bcp_stats,NY,15,6,0,1,28060,42736,54663,3.473000,1.79714715,3.58228825,5,0,5,0.0059195133,5
bcp_stats,NY,15,6,0,2,24719,38919,45811,3.224000,2.37466251,2.35853473,5,0,5,0.0000000000,5
bcp_stats,NY,15,6,0,3,23295,37009,42229,2.844000,3.63817573,1.61898532,5,0,5,0.0354814400,5
bcp_stats,NY,15,6,0,4,18600,30134,32769,2.250000,5.00000000,1.25000000,5,0,5,0.0000000000,5
bcp_stats,NY,15,6,1,0,29122,46649,54123,3.910000,2.50000000,5.00000000,5,0,5,0.0000000000,5
bcp_stats,NY,15,6,1,1,29776,47482,55711,3.911000,2.86476477,4.05485884,5,0,5,0.0172889588,5
bcp_stats,NY,15,6,1,2,27484,43847,50625,3.629000,3.24977500,3.23902315,5,0,5,0.0090508326,5
bcp_stats,NY,15,6,1,3,26858,42465,49039,3.488000,4.09211715,2.74599022,5,0,5,0.0762033573,5
bcp_stats,NY,15,6,1,4,22081,35835,39607,2.907000,5.00000000,2.50000000,5,0,5,0.0000000000,5
bcp_stats,NY,15,6,2,0,31182,49991,57802,4.196000,3.75000000,5.00000000,5,0,5,0.0144772299,5
bcp_stats,NY,15,6,2,1,28959,46720,53267,4.349000,3.93238238,4.52742942,5,0,5,-0.0002863093,5
bcp_stats,NY,15,6,2,2,26876,43580,49237,3.631000,4.12488750,4.11951158,5,0,5,0.0000000000,5
bcp_stats,NY,15,6,2,3,25694,41774,46708,3.602000,4.54605858,3.87299511,5,0,5,0.0000000000,5
bcp_stats,NY,15,6,2,4,24781,40292,44781,3.226000,5.00000000,3.75000000,5,0,5,0.0000000000,5
